2460118.4191722963 1.0003950896 0.0001213057 003
2460118.4193317592 1.0001048271 0.0001606315 003
2460118.4194912221 1.0006507718 0.0001253421 003
2460118.4196506850 1.0003338414 0.0000855652 003
2460118.4198101480 1.0003232795 0.0000795013 003
2460118.4199696109 1.0004640621 0.0000985717 003
2460118.4201290738 1.0002187845 0.0001824786 003
2460118.4202885367 1.0000056607 0.0001161225 003
2460118.4204479996 1.0007240405 0.0001693781 003
2460118.4206074625 1.0005202705 0.0000833713 003
2460118.4207669254 1.0003174747 0.0001264525 003
2460118.4209263884 1.0003557835 0.0001088381 003
2460118.4210858513 1.0001379230 0.0001470875 003
2460118.4212453142 1.0002868480 0.0001057170 003
2460118.4214047771 1.0007495744 0.0001327886 003
2460118.4215642400 1.0002927924 0.0001510429 003
2460118.4217237025 1.0006408233 0.0001245334 003
2460118.4218831654 1.0005194639 0.0001053608 003
2460118.4220426283 1.0004921940 0.0001437729 003
2460118.4222020912 1.0008718171 0.0002114283 003
2460118.4223615541 1.0003607874 0.0001047596 003
2460118.4225210170 1.0004163535 0.0000921748 003
2460118.4226804799 1.0000784702 0.0001271146 003
2460118.4228399429 1.0003426875 0.0001612648 003
2460118.4229994058 1.0003179841 0.0001392873 003
2460118.4231588687 1.0002303163 0.0000945106 003
2460118.4233183316 1.0003767480 0.0001292428 003
2460118.4234777945 1.0004651450 0.0001410482 003
2460118.4236372574 1.0001896042 0.0001803568 003
2460118.4237967203 1.0002425141 0.0001140174 003
2460118.4239561833 1.0004677778 0.0000833457 003
2460118.4241156457 1.0004203350 0.0000886213 003
2460118.4242751086 1.0003725996 0.0000902134 003
2460118.4244345715 1.0002764264 0.0001276871 003
2460118.4245940344 1.0003430169 0.0001043277 003
2460118.4247534974 1.0006030334 0.0001121494 003
2460118.4249129603 1.0002901477 0.0001191539 003
2460118.4250724232 1.0004166981 0.0000973157 003
2460118.4252318861 1.0003902337 0.0001467175 003
2460118.4253913490 1.0003936738 0.0001311480 003
2460118.4255508119 1.0005886218 0.0001705792 003
2460118.4257102748 1.0001805657 0.0001538386 003
2460118.4258697378 1.0005255808 0.0001051008 003
2460118.4260292007 1.0005637746 0.0000826552 003
2460118.4261886636 1.0002450584 0.0001106820 003
2460118.4263481265 1.0000985652 0.0001007617 003
2460118.4265075894 0.9998722690 0.0001857490 003
2460118.4266670519 0.9999895682 0.0001967588 003
2460118.4268265148 1.0001805613 0.0001328086 003
2460118.4269859777 1.0000942969 0.0001086159 003
2460118.4271454406 0.9998461865 0.0001521711 003
2460118.4273049035 1.0002892958 0.0001075846 003
2460118.4274643664 1.0002978217 0.0001364558 003
2460118.4276238293 1.0002612464 0.0001914563 003
2460118.4277832923 1.0002823034 0.0001924984 003
2460118.4279427552 1.0003948559 0.0001047489 003
2460118.4281022181 1.0004259058 0.0001367314 003
2460118.4282616810 1.0002644829 0.0000708649 003
2460118.4284211439 1.0005900013 0.0001294032 003
2460118.4285806068 1.0004375376 0.0001332108 003
2460118.4287400697 1.0003830000 0.0001156569 003
2460118.4288995326 1.0004791588 0.0001171359 003
2460118.4290589951 1.0005654368 0.0001503294 003
2460118.4292184580 1.0004329605 0.0000729981 003
2460118.4293779209 1.0002862449 0.0000812317 003
2460118.4295373838 1.0001698441 0.0001717232 003
2460118.4296968468 1.0002082676 0.0001203517 003
2460118.4298563097 1.0001283406 0.0001394707 003
2460118.4300157726 1.0004406435 0.0001081842 003
2460118.4301752355 1.0003648218 0.0000829425 003
2460118.4303346984 1.0000961944 0.0001237826 003
2460118.4304941613 1.0005294642 0.0001197156 003
2460118.4306536242 1.0004157766 0.0001578597 003
2460118.4308130872 1.0002487795 0.0001540308 003
2460118.4309725501 1.0006370865 0.0000973233 003
2460118.4311320130 1.0005937683 0.0001828502 003
2460118.4312914759 1.0006503272 0.0001554179 003
2460118.4314509388 1.0000732775 0.0000931439 003
2460118.4316104013 1.0003509839 0.0001700886 003
2460118.4317698642 1.0000643482 0.0001037661 003
2460118.4319293271 1.0004055703 0.0001048209 003
2460118.4320887900 1.0001812099 0.0001555392 003
2460118.4322482529 1.0005977635 0.0001330110 003
2460118.4324077158 0.9999195064 0.0001432310 003
2460118.4325671787 1.0004095644 0.0001974791 003
2460118.4327266417 1.0007278711 0.0001558817 003
2460118.4328861046 1.0005178612 0.0001767583 003
2460118.4330455675 1.0001947679 0.0001534253 003
2460118.4332050304 1.0005136392 0.0000867925 003
2460118.4333644933 1.0002843637 0.0001230964 003
2460118.4335239562 1.0003921753 0.0002081864 003
2460118.4336834191 1.0002869187 0.0000668781 003
2460118.4338428820 0.9999660944 0.0001031625 003
2460118.4340023445 1.0002763036 0.0001253447 003
2460118.4341618074 1.0000560177 0.0001317915 003
2460118.4343212703 1.0003132319 0.0001081197 003
2460118.4344807332 1.0003449597 0.0001042256 003
2460118.4346401962 1.0002931397 0.0001111960 003
2460118.4347996591 1.0006470243 0.0000960293 003
2460118.4349591220 1.0003190922 0.0001347424 003
2460118.4351185849 1.0002431433 0.0000798546 003
2460118.4352780478 1.0001749158 0.0001814643 003
2460118.4354375107 0.9996709026 0.0001744614 003
2460118.4355969736 1.0003726975 0.0001503853 003
2460118.4357564365 1.0005509528 0.0001290248 003
2460118.4359158995 1.0006682671 0.0001290156 003
2460118.4360753624 1.0002452399 0.0001636246 003
2460118.4362348253 1.0008155299 0.0001355791 003
2460118.4363942882 1.0002793181 0.0001245505 003
2460118.4365537507 1.0006157674 0.0001628827 003
2460118.4367132136 1.0003097854 0.0001141825 003
2460118.4368726765 1.0007059476 0.0001314947 003
2460118.4370321394 1.0003569889 0.0001113602 003
2460118.4371916023 1.0001830437 0.0001494023 003
2460118.4373510652 1.0004857792 0.0001119568 003
2460118.4375105281 1.0000255410 0.0001432319 003
2460118.4376699910 1.0003249411 0.0000561459 003
2460118.4378294540 1.0003031053 0.0001630964 003
2460118.4379889169 1.0002827821 0.0000993617 003
2460118.4381483798 1.0002291519 0.0000690726 003
2460118.4383078427 1.0001314390 0.0001121605 003
2460118.4384673056 1.0004187281 0.0001273459 003
2460118.4386267685 1.0004129410 0.0001248638 003
2460118.4387862310 0.9999363015 0.0001144954 003
2460118.4389456939 1.0001423193 0.0001271216 003
2460118.4391051568 1.0001601596 0.0001113796 003
2460118.4392646197 1.0004399125 0.0001080775 003
2460118.4394240826 1.0002662041 0.0001540876 003
2460118.4395835456 1.0004194983 0.0001723918 003
2460118.4397430085 1.0001341182 0.0001378005 003
2460118.4399024714 1.0003606668 0.0001148267 003
2460118.4400619343 1.0002303973 0.0001754615 003
2460118.4402213972 1.0004376181 0.0001560174 003
2460118.4403808601 1.0004596618 0.0000883006 003
2460118.4405403230 1.0004356637 0.0000812654 003
2460118.4406997859 0.9997246973 0.0001978097 003
2460118.4408592489 0.9995534838 0.0000695226 003
2460118.4410187118 0.9993754584 0.0001226155 003
2460118.4411781747 0.9991218810 0.0001773812 003
2460118.4413376371 0.9984614657 0.0001162719 003
2460118.4414971001 0.9982554031 0.0001272655 003
2460118.4416565630 0.9979343905 0.0001759834 003
2460118.4418160259 0.9976063006 0.0001419104 003
2460118.4419754888 0.9971566954 0.0001668188 003
2460118.4421349517 0.9972327937 0.0001688911 003
2460118.4422944146 0.9965723833 0.0001676533 003
2460118.4424538775 0.9964784438 0.0001679839 003
2460118.4426133404 0.9961889622 0.0001234118 003
2460118.4427728034 0.9958325451 0.0001031305 003
2460118.4429322663 0.9953428006 0.0001823063 003
2460118.4430917292 0.9956788066 0.0001033646 003
2460118.4432511921 0.9954331647 0.0000704658 003
2460118.4434106550 0.9952760895 0.0001806820 003
2460118.4435701175 0.9951279715 0.0001761036 003
2460118.4437295804 0.9951720211 0.0001220178 003
2460118.4438890433 0.9951248615 0.0001327512 003
2460118.4440485062 0.9948476951 0.0000864613 003
2460118.4442079691 0.9946841549 0.0001072029 003
2460118.4443674320 0.9947348904 0.0002113593 003
2460118.4445268949 0.9949518845 0.0000838016 003
2460118.4446863579 0.9949584968 0.0000676244 003
2460118.4448458208 0.9950293421 0.0001063618 003
2460118.4450052837 0.9950248048 0.0001324861 003
2460118.4451647466 0.9945967959 0.0001079591 003
2460118.4453242095 0.9948391973 0.0000844040 003
2460118.4454836724 0.9946363189 0.0000968063 003
2460118.4456431353 0.9948749433 0.0001301621 003
2460118.4458025983 0.9942834003 0.0000896431 003
2460118.4459620612 0.9947227981 0.0001486085 003
2460118.4461215236 0.9943814895 0.0000975261 003
2460118.4462809865 0.9949661043 0.0001232952 003
2460118.4464404495 0.9945394239 0.0001408380 003
2460118.4465999124 0.9943925931 0.0001078346 003
2460118.4467593753 0.9943069939 0.0001552332 003
2460118.4469188382 0.9942626594 0.0000963511 003
2460118.4470783011 0.9944674129 0.0001423544 003
2460118.4472377640 0.9940399005 0.0001570986 003
2460118.4473972269 0.9942375788 0.0001220417 003
2460118.4475566898 0.9943280422 0.0001641175 003
2460118.4477161528 0.9942425408 0.0000826643 003
2460118.4478756157 0.9942633175 0.0000769526 003
2460118.4480350786 0.9941426579 0.0001490620 003
2460118.4481945415 0.9943866775 0.0000820143 003
2460118.4483540040 0.9945174490 0.0001536713 003
2460118.4485134669 0.9942007552 0.0000630701 003
2460118.4486729298 0.9942529451 0.0001443432 003
2460118.4488323927 0.9943513726 0.0001255230 003
2460118.4489918556 0.9944639277 0.0001516919 003
2460118.4491513185 0.9944307577 0.0001096420 003
2460118.4493107814 0.9940606869 0.0001091981 003
2460118.4494702443 0.9943329067 0.0001566436 003
2460118.4496297073 0.9939741018 0.0001620249 003
2460118.4497891702 0.9944442364 0.0001263262 003
2460118.4499486331 0.9942279999 0.0000846149 003
2460118.4501080960 0.9940783751 0.0001131078 003
2460118.4502675589 0.9939213649 0.0000644323 003
2460118.4504270218 0.9941726405 0.0000836346 003
2460118.4505864847 0.9938767741 0.0001908677 003
2460118.4507459472 0.9940884401 0.0001146380 003
2460118.4509054101 0.9940208515 0.0000976101 003
2460118.4510648730 0.9939880792 0.0001146284 003
2460118.4512243359 0.9940103523 0.0000858156 003
2460118.4513837988 0.9940069480 0.0000989751 003
2460118.4515432618 0.9941386037 0.0001825485 003
2460118.4517027247 0.9939920653 0.0001177507 003
2460118.4518621876 0.9939617582 0.0001117776 003
2460118.4520216505 0.9939403627 0.0000866980 003
2460118.4521811134 0.9940075101 0.0001195748 003
2460118.4523405763 0.9938604627 0.0001108050 003
2460118.4525000392 0.9941691002 0.0001389278 003
2460118.4526595022 0.9939998019 0.0000950431 003
2460118.4528189651 0.9939836639 0.0000918772 003
2460118.4529784280 0.9940122064 0.0001758205 003
2460118.4531378904 0.9939224716 0.0000836579 003
2460118.4532973533 0.9940131536 0.0001280740 003
2460118.4534568163 0.9939551514 0.0000997026 003
2460118.4536162792 0.9937679867 0.0001397854 003
2460118.4537757421 0.9936859085 0.0001474501 003
2460118.4539352050 0.9937147645 0.0000891213 003
2460118.4540946679 0.9939159225 0.0001324393 003
2460118.4542541308 0.9938627326 0.0001765640 003
2460118.4544135937 0.9937680215 0.0000753350 003
2460118.4545730567 0.9936691727 0.0000916947 003
2460118.4547325196 0.9939019585 0.0001054566 003
2460118.4548919825 0.9938027354 0.0000739998 003
2460118.4550514454 0.9940381020 0.0001045166 003
2460118.4552109083 0.9939039023 0.0001152411 003
2460118.4553703712 0.9940420960 0.0001377551 003
2460118.4555298337 0.9938679100 0.0001474511 003
2460118.4556892966 0.9939637273 0.0001171719 003
2460118.4558487595 0.9941142473 0.0001127340 003
2460118.4560082224 0.9938356733 0.0000896850 003
2460118.4561676853 0.9938860070 0.0001262978 003
2460118.4563271482 0.9939838006 0.0000719295 003
2460118.4564866112 0.9940732313 0.0001122304 003
2460118.4566460741 0.9937491130 0.0000994640 003
2460118.4568055370 0.9941896963 0.0001660272 003
2460118.4569649999 0.9938783895 0.0001357724 003
2460118.4571244628 0.9940104082 0.0001396448 003
2460118.4572839257 0.9939391514 0.0001025380 003
2460118.4574433886 0.9937550711 0.0001310460 003
2460118.4576028516 0.9938236500 0.0001176676 003
2460118.4577623140 0.9940969054 0.0001229826 003
2460118.4579217769 0.9937110660 0.0001035018 003
2460118.4580812398 0.9940616786 0.0001025635 003
2460118.4582407027 0.9937228199 0.0001277091 003
2460118.4584001657 0.9938576293 0.0001635079 003
2460118.4585596286 0.9937733973 0.0001320708 003
2460118.4587190915 0.9938321794 0.0001441787 003
2460118.4588785544 0.9939613094 0.0000623421 003
2460118.4590380173 0.9937660307 0.0001398448 003
2460118.4591974802 0.9936760396 0.0001471858 003
2460118.4593569431 0.9935758496 0.0001260504 003
2460118.4595164061 0.9938644779 0.0001158347 003
2460118.4596758690 0.9937015197 0.0001235004 003
2460118.4598353319 0.9938309548 0.0001107773 003
2460118.4599947943 0.9937891756 0.0000914750 003
2460118.4601542572 0.9936302008 0.0001218894 003
2460118.4603137202 0.9940031752 0.0001218935 003
2460118.4604731831 0.9938368471 0.0001549945 003
2460118.4606326460 0.9937083268 0.0000867294 003
2460118.4607921089 0.9937076612 0.0001098339 003
2460118.4609515718 0.9937152938 0.0001323221 003
2460118.4611110347 0.9936281709 0.0000974006 003
2460118.4612704976 0.9933759122 0.0001730844 003
2460118.4614299606 0.9936810053 0.0001161052 003
2460118.4615894235 0.9938889945 0.0001587155 003
2460118.4617488864 0.9938432510 0.0001253304 003
2460118.4619083493 0.9936858266 0.0001800134 003
2460118.4620678122 0.9936608834 0.0001026993 003
2460118.4622272751 0.9938634147 0.0002081469 003
2460118.4623867376 0.9935443544 0.0001054584 003
2460118.4625462005 0.9935533721 0.0000792611 003
2460118.4627056634 0.9938202237 0.0000950787 003
2460118.4628651263 0.9934585951 0.0000871486 003
