# wav (um)   		  lower width/2 (um)  		  upper width/2 (um)  		  depth (ppm)  		   error (ppm)
0.6292 		 0.0099 		 0.0102 		 9286.5 		 4069.5 
0.6497 		 0.0102 		 0.0106 		 6004.3 		 1835.0 
0.6708 		 0.0106 		 0.0109 		 3187.4 		 1204.0 
0.6926 		 0.0109 		 0.0113 		 3755.0 		 819.9 
0.7152 		 0.0113 		 0.0116 		 4688.3 		 526.6 
0.7384 		 0.0116 		 0.0120 		 4843.2 		 401.2 
0.7624 		 0.0120 		 0.0124 		 4562.9 		 307.1 
0.7872 		 0.0124 		 0.0128 		 4955.4 		 291.2 
0.8128 		 0.0128 		 0.0132 		 5070.4 		 318.8 
0.8393 		 0.0132 		 0.0136 		 5103.6 		 155.6 
0.8666 		 0.0136 		 0.0141 		 4576.0 		 130.6 
0.8947 		 0.0141 		 0.0145 		 4788.9 		 263.4 
0.9238 		 0.0145 		 0.0150 		 4803.0 		 147.9 
0.9539 		 0.0150 		 0.0155 		 4923.8 		 220.9 
0.9849 		 0.0155 		 0.0160 		 4782.0 		 168.2 
1.0169 		 0.0160 		 0.0165 		 4762.1 		 215.2 
1.0500 		 0.0165 		 0.0171 		 4836.9 		 192.4 
1.0841 		 0.0171 		 0.0176 		 4966.6 		 165.7 
1.1194 		 0.0176 		 0.0182 		 4910.8 		 174.3 
1.1558 		 0.0182 		 0.0188 		 4917.9 		 234.2 
1.1934 		 0.0188 		 0.0194 		 4912.8 		 157.1 
1.2322 		 0.0194 		 0.0200 		 4909.5 		 114.9 
1.2722 		 0.0200 		 0.0207 		 4899.0 		 144.5 
1.3136 		 0.0207 		 0.0214 		 4941.6 		 105.8 
1.3563 		 0.0214 		 0.0221 		 4907.9 		 144.5 
1.4004 		 0.0221 		 0.0228 		 4992.1 		 101.1 
1.4460 		 0.0228 		 0.0235 		 4964.8 		 134.3 
1.4930 		 0.0235 		 0.0243 		 4910.3 		 102.7 
1.5415 		 0.0243 		 0.0251 		 5096.4 		 91.9 
1.5916 		 0.0251 		 0.0259 		 4959.7 		 96.5 
1.6434 		 0.0259 		 0.0267 		 4909.8 		 128.0 
1.6968 		 0.0267 		 0.0276 		 4969.4 		 88.0 
1.7520 		 0.0276 		 0.0285 		 5104.7 		 79.6 
1.8090 		 0.0285 		 0.0294 		 5140.3 		 86.3 
1.8678 		 0.0294 		 0.0304 		 5056.5 		 85.5 
1.9285 		 0.0304 		 0.0314 		 5071.6 		 82.6 
1.9913 		 0.0314 		 0.0324 		 5038.8 		 79.3 
2.0560 		 0.0324 		 0.0334 		 5131.3 		 93.3 
2.1229 		 0.0334 		 0.0345 		 5092.6 		 84.3 
2.1919 		 0.0345 		 0.0356 		 5259.6 		 84.4 
2.2632 		 0.0356 		 0.0368 		 5090.8 		 58.6 
2.3368 		 0.0368 		 0.0380 		 5108.4 		 87.9 
2.4127 		 0.0380 		 0.0392 		 5086.1 		 81.3 
2.4912 		 0.0392 		 0.0405 		 5118.1 		 86.7 
2.5722 		 0.0405 		 0.0418 		 5034.5 		 87.8 
2.6559 		 0.0418 		 0.0432 		 5100.4 		 87.7 
2.7422 		 0.0432 		 0.0446 		 5155.2 		 87.3 
2.8314 		 0.0446 		 0.0460 		 5178.2 		 76.4 
2.9235 		 0.0460 		 0.0475 		 5205.9 		 91.9 
3.0185 		 0.0475 		 0.0491 		 5143.3 		 88.5 
3.1167 		 0.0491 		 0.0507 		 5056.0 		 80.6 
3.2180 		 0.0507 		 0.0523 		 5035.7 		 97.8 
3.3227 		 0.0523 		 0.0540 		 5239.3 		 78.9 
3.4307 		 0.0540 		 0.0558 		 5259.9 		 86.7 
3.5423 		 0.0558 		 0.0576 		 5186.9 		 89.3 
3.6575 		 0.0576 		 0.0595 		 5188.8 		 69.4 
3.7764 		 0.0595 		 0.0614 		 5236.1 		 72.4 
3.8992 		 0.0614 		 0.0634 		 5140.5 		 69.6 
4.0260 		 0.0634 		 0.0655 		 5182.4 		 75.9 
4.1569 		 0.0655 		 0.0676 		 5091.8 		 86.1 
4.2921 		 0.0676 		 0.0698 		 5067.7 		 94.2 
4.4316 		 0.0698 		 0.0721 		 5048.5 		 96.8 
4.5757 		 0.0721 		 0.0744 		 4926.0 		 105.5 
4.7245 		 0.0744 		 0.0768 		 5157.6 		 107.9 
4.8782 		 0.0768 		 0.0793 		 4979.3 		 117.7 
5.0368 		 0.0793 		 0.0858 		 4987.7 		 117.6 
5.2084 		 0.0858 		 0.0858 		 4928.2 		 136.8 
