2460148.9152971050 1.0002775706 0.0000841013 104
2460148.9154565646 1.0003956713 0.0001453456 104
2460148.9156160243 1.0003001742 0.0002047208 104
2460148.9157754844 1.0006009500 0.0001073072 104
2460148.9159349441 1.0010127367 0.0001010871 104
2460148.9160944042 1.0001732543 0.0000975928 104
2460148.9162538638 1.0004611506 0.0001130804 104
2460148.9164133235 1.0004910426 0.0001447645 104
2460148.9165727836 1.0002683079 0.0001037849 104
2460148.9167322433 1.0005381960 0.0000791093 104
2460148.9168917034 1.0006645829 0.0000628433 104
2460148.9170511630 1.0004348070 0.0001029283 104
2460148.9172106227 1.0003991674 0.0001406263 104
2460148.9173700828 1.0002737789 0.0001031531 104
2460148.9175295425 1.0007697134 0.0000811023 104
2460148.9176890026 1.0004057361 0.0000955877 104
2460148.9178484622 1.0005008846 0.0001267878 104
2460148.9180079219 1.0002908600 0.0000945846 104
2460148.9181673820 1.0003402626 0.0001382930 104
2460148.9183268417 1.0005792772 0.0001234974 104
2460148.9184863018 1.0001345115 0.0001322728 104
2460148.9186457614 1.0005221338 0.0000968767 104
2460148.9188052211 1.0005268286 0.0001166114 104
2460148.9189646812 1.0004821566 0.0001341779 104
2460148.9191241409 1.0003924265 0.0001630553 104
2460148.9192836010 1.0004277034 0.0001434346 104
2460148.9194430606 1.0007376302 0.0001675661 104
2460148.9196025208 1.0006756000 0.0001445048 104
2460148.9197619804 1.0006704850 0.0001221218 104
2460148.9199214401 1.0006497307 0.0001038550 104
2460148.9200809002 1.0003235966 0.0001433083 104
2460148.9202403598 1.0003322971 0.0001687179 104
2460148.9203998200 1.0005319302 0.0001136362 104
2460148.9205592796 1.0004806605 0.0000581800 104
2460148.9207187393 1.0001692832 0.0001550957 104
2460148.9208781994 1.0007711001 0.0000960133 104
2460148.9210376590 1.0004459851 0.0001008343 104
2460148.9211971192 1.0006758667 0.0000806340 104
2460148.9213565788 1.0004485632 0.0001461934 104
2460148.9215160385 1.0004251345 0.0001139105 104
2460148.9216754986 1.0004519538 0.0001307732 104
2460148.9218349583 1.0004721597 0.0001227708 104
2460148.9219944184 1.0005140033 0.0001489431 104
2460148.9221538780 1.0004099459 0.0000567597 104
2460148.9223133377 1.0003006880 0.0000561134 104
2460148.9224727978 1.0005113254 0.0001255553 104
2460148.9226322575 1.0003513029 0.0001508261 104
2460148.9227917176 0.9999177785 0.0002119485 104
2460148.9229511772 1.0003175096 0.0001690605 104
2460148.9231106369 1.0005829603 0.0001544900 104
2460148.9232700970 0.9999290595 0.0002074152 104
2460148.9234295567 1.0001171318 0.0001732452 104
2460148.9235890168 1.0002797628 0.0001036045 104
2460148.9237484764 1.0005353960 0.0001393704 104
2460148.9239079361 1.0004476969 0.0001326579 104
2460148.9240673962 1.0005391476 0.0001221557 104
2460148.9242268559 1.0007554485 0.0001163825 104
