0.0000000000 104
0.0001594597 104
0.0003189193 104
0.0004783794 104
0.0006378391 104
0.0007972992 104
0.0009567589 104
0.0011162185 104
0.0012756786 104
0.0014351383 104
0.0015945984 104
0.0017540581 104
0.0019135177 104
0.0020729778 104
0.0022324375 104
0.0023918976 104
0.0025513573 104
0.0027108169 104
0.0028702770 104
0.0030297367 104
0.0031891968 104
0.0033486565 104
0.0035081161 104
0.0036675762 104
0.0038270359 104
0.0039864960 104
0.0041459557 104
0.0043054158 104
0.0044648754 104
0.0046243351 104
0.0047837952 104
0.0049432549 104
0.0051027150 104
0.0052621746 104
0.0054216343 104
0.0055810944 104
0.0057405541 104
0.0059000142 104
0.0060594738 104
0.0062189335 104
0.0063783936 104
0.0065378533 104
0.0066973134 104
0.0068567730 104
0.0070162327 104
0.0071756928 104
0.0073351525 104
0.0074946126 104
0.0076540723 104
0.0078135319 104
0.0079729920 104
0.0081324517 104
0.0082919118 104
0.0084513715 104
0.0086108311 104
0.0087702912 104
0.0089297509 104
0.0090892110 104
0.0092486707 104
0.0094081303 104
0.0095675904 104
0.0097270501 104
0.0098865102 104
0.0100459699 104
0.0102054300 104
0.0103648896 104
0.0105243493 104
0.0106838094 104
0.0108432691 104
0.0110027292 104
0.0111621888 104
0.0113216485 104
0.0114811086 104
0.0116405683 104
0.0118000284 104
0.0119594880 104
0.0121189477 104
0.0122784078 104
0.0124378675 104
0.0125973276 104
0.0127567872 104
0.0129162469 104
0.0130757070 104
0.0132351667 104
0.0133946268 104
0.0135540864 104
0.0137135461 104
0.0138730062 104
0.0140324659 104
0.0141919260 104
0.0143513856 104
0.0145108453 104
0.0146703054 104
0.0148297651 104
0.0149892252 104
0.0151486848 104
0.0153081445 104
0.0154676046 104
0.0156270643 104
0.0157865244 104
0.0159459841 104
0.0161054437 104
0.0162649038 104
0.0164243635 104
0.0165838236 104
0.0167432833 104
0.0169027429 104
0.0170622030 104
0.0172216627 104
0.0173811228 104
0.0175405825 104
0.0177000421 104
0.0178595022 104
0.0180189619 104
0.0181784220 104
0.0183378817 104
0.0184973413 104
0.0186568014 104
0.0188162611 104
0.0189757212 104
0.0191351809 104
0.0192946405 104
0.0194541006 104
0.0196135603 104
0.0197730204 104
0.0199324801 104
0.0200919397 104
0.0202513998 104
0.0204108595 104
0.0205703196 104
0.0207297793 104
0.0208892389 104
0.0210486990 104
0.0212081587 104
0.0213676188 104
0.0215270785 104
0.0216865381 104
0.0218459982 104
0.0220054579 104
0.0221649180 104
0.0223243777 104
0.0224838373 104
0.0226432974 104
0.0228027571 104
0.0229622172 104
0.0231216769 104
0.0232811365 104
0.0234405966 104
0.0236000563 104
0.0237595164 104
0.0239189761 104
0.0240784357 104
0.0242378959 104
0.0243973555 104
0.0245568156 104
0.0247162753 104
0.0248757349 104
0.0250351951 104
0.0251946547 104
0.0253541148 104
0.0255135745 104
0.0256730341 104
0.0258324943 104
0.0259919539 104
0.0261514140 104
0.0263108737 104
0.0264703333 104
0.0266297935 104
0.0267892531 104
0.0269487132 104
0.0271081729 104
