2460124.5182573320 1.0002236780 0.0000915053 001
2460124.5184167949 0.9998807656 0.0001535404 001
2460124.5185762583 1.0000068632 0.0001161770 001
2460124.5187357217 1.0000846398 0.0001053821 001
2460124.5188951851 1.0001873778 0.0001027983 001
2460124.5190546480 1.0005175178 0.0001293668 001
2460124.5192141114 1.0005658615 0.0001088308 001
2460124.5193735748 0.9999988818 0.0001558503 001
2460124.5195330381 0.9999450640 0.0001599795 001
2460124.5196925011 1.0003582394 0.0000975228 001
2460124.5198519644 1.0000133622 0.0001004405 001
2460124.5200114278 1.0002671268 0.0001574317 001
2460124.5201708912 1.0001259146 0.0001530069 001
2460124.5203303541 1.0001024968 0.0001317747 001
2460124.5204898175 1.0004256349 0.0000966202 001
2460124.5206492809 1.0001199718 0.0001035349 001
2460124.5208087442 1.0005772618 0.0001149133 001
2460124.5209682072 1.0003987068 0.0000718442 001
2460124.5211276705 1.0001557722 0.0001240711 001
2460124.5212871339 1.0001534948 0.0000835851 001
2460124.5214465973 1.0000886095 0.0001155209 001
2460124.5216060602 1.0000407080 0.0000747988 001
2460124.5217655236 1.0003558659 0.0002243638 001
2460124.5219249870 1.0001936775 0.0001678964 001
2460124.5220844503 1.0001601741 0.0001553839 001
2460124.5222439133 0.9998871003 0.0000911309 001
2460124.5224033766 1.0000755695 0.0000637528 001
2460124.5225628400 1.0001504512 0.0001199064 001
2460124.5227223034 1.0001908584 0.0001114013 001
2460124.5228817663 1.0003993740 0.0001224904 001
2460124.5230412297 1.0002407155 0.0000656108 001
2460124.5232006931 1.0001234822 0.0000661582 001
2460124.5233601565 1.0002877523 0.0001445445 001
2460124.5235196194 1.0002242715 0.0001535059 001
2460124.5236790827 0.9996578760 0.0001084768 001
2460124.5238385461 1.0002906860 0.0001626566 001
2460124.5239980095 1.0001797113 0.0000707764 001
2460124.5241574724 1.0002680765 0.0001335066 001
2460124.5243169358 1.0004889800 0.0001296264 001
2460124.5244763992 1.0002325052 0.0000985142 001
2460124.5246358626 1.0001351240 0.0000668399 001
2460124.5247953255 1.0001651362 0.0000852913 001
2460124.5249547889 1.0003218448 0.0000916188 001
2460124.5251142522 1.0003265802 0.0001301675 001
2460124.5252737156 1.0004889611 0.0000571119 001
2460124.5254331785 1.0000928765 0.0000646370 001
2460124.5255926419 1.0004025402 0.0001456381 001
2460124.5257521053 1.0000874280 0.0001211161 001
2460124.5259115687 1.0001124702 0.0001110226 001
2460124.5260710316 1.0003550992 0.0001168454 001
2460124.5262304950 1.0002943767 0.0001551346 001
2460124.5263899583 1.0003548752 0.0001285891 001
2460124.5265494217 1.0002027464 0.0001447215 001
2460124.5267088846 1.0002381767 0.0000912507 001
2460124.5268683480 1.0003034993 0.0001021103 001
2460124.5270278114 1.0000499477 0.0000835504 001
2460124.5271872748 1.0000070916 0.0001307974 001
2460124.5273467377 1.0003018457 0.0001200309 001
2460124.5275062011 1.0001912808 0.0001425487 001
2460124.5276656644 1.0000105837 0.0001097840 001
2460124.5278251278 1.0001277369 0.0001459696 001
2460124.5279845907 1.0002300358 0.0001103411 001
2460124.5281440541 1.0001368114 0.0001325820 001
2460124.5283035175 0.9999196258 0.0000613343 001
2460124.5284629809 0.9999730770 0.0000654566 001
2460124.5286224438 0.9999772635 0.0001121740 001
2460124.5287819072 0.9999510043 0.0001376103 001
2460124.5289413705 1.0000365890 0.0001608929 001
2460124.5291008339 0.9999765926 0.0001141575 001
2460124.5292602968 0.9998502101 0.0001241035 001
2460124.5294197602 1.0000625474 0.0001248818 001
2460124.5295792236 1.0000145241 0.0001166695 001
2460124.5297386870 0.9998969665 0.0000992468 001
2460124.5298981499 1.0002646893 0.0001112014 001
2460124.5300576133 0.9998465580 0.0001481288 001
2460124.5302170767 1.0004440931 0.0001011558 001
2460124.5303765400 0.9999657796 0.0000579180 001
2460124.5305360029 1.0000684390 0.0000833928 001
2460124.5306954663 1.0000484635 0.0001260585 001
2460124.5308549297 1.0001161229 0.0001168751 001
2460124.5310143931 1.0001982206 0.0000747396 001
2460124.5311738560 1.0002457233 0.0001226378 001
2460124.5313333194 0.9999913144 0.0000879126 001
